filename,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
00367bac-0715-41b8-93dd-c21b8877a1f3_73.png,0.35339160648590506,0.1729523365432538,1.4576081657370004,0.5593195209576305,-1.640461162246945,-0.5450712851417638,-0.5420942141456918,-0.20187072609856996,-0.5638887333754692,0.6263447126117322,0.20922291454357034,-1.1506386719698907,-0.5327836815389683,-0.5289426706385558,-0.3895990215663713,-0.6562884370249608,-0.6845239792856095,0.6768181727335296,0.719676930886456,-0.029050342992042493
89bc92b0-73f3-4d37-8aaf-292e4f4f1595_8.png,-0.7349733994682436,-0.6746467799653555,0.7175402256351506,0.16147859629991793,-0.7102397403038723,-0.42578446890552285,-0.22681012035230083,-0.9277040715305368,-0.5041429939720947,-0.7534339275952364,0.37969322699111724,-0.7020697942257133,-0.4063797016218928,-0.36542270164264345,-0.3008992252980123,-0.5240726432101905,0.0003234178375314678,0.3503863443283146,0.03927630611147453,-0.029050342992042493
4af4cf7a-5d36-4d0a-9b11-fcbd77f87c6e_78.png,-0.8079222775244405,-1.115808489770177,0.5658955165012055,-0.1766169108821562,-0.6062972073547628,-0.5002945604201694,-0.582074636057859,1.2030363500902828,-0.3316770221209935,-0.12489235300751295,-1.0371092821017047,-1.602167267347835,-0.7697911438834847,-0.2831283381610405,0.3018265495796994,-0.36254756052660797,-0.9505470693193451,0.6341165707088733,0.6306715270984335,-0.029050342992042493
2ec83b5a-f1ad-4dae-bb33-773f1eee7923_1.png,0.3927182762373993,0.4180437304750711,0.335282021217796,-0.4015727031122284,-0.24027038039952725,-0.006730820474815983,-0.4925484639150554,-0.4021309976705214,-0.6442563754363135,0.6358833749564182,0.6126602914786227,-0.7451991427785117,0.43104666532873215,-0.4395232540416626,-0.41180561514480124,-0.38701472413259874,0.37000242542550993,0.6768181727335296,0.719676930886456,-0.029050342992042493
855258ad-52cd-446f-9db1-1bc38d82eebd_47.png,1.0244358940039908,0.7211461147790978,-1.4481799264353339,-1.3205239488232008,1.3689744044246666,1.0357518674338666,12.1745785475799,-0.269017417570145,1.1612963461989594,-6.989650686651938,0.13697878169030228,0.5308616296554168,1.2408221616724968,0.021823935173384348,-0.3195672293860462,0.31802885998229846,0.7986143552002384,-1.1697419786977112,-2.285462651078813,-0.029050342992042493
00367bac-0715-41b8-93dd-c21b8877a1f3_82.png,-0.39604205048084656,-0.295661785386991,1.0486349080444135,-0.04939882383541929,-1.3283016895280717,-0.5209001889722331,-0.5453786924991552,1.6831294870700804,0.7756079447037284,0.8542774034541583,-1.073826056495517,-0.9328535245565316,-1.03839960120727,-0.08220184030985403,2.1528069447461573,-0.07143424743896741,-1.3005514334984547,-0.8243948018671257,-0.4148416683377714,-0.029050342992042493
a5f7c55f-08cd-4cf8-8e07-7d416d70c470_52.png,-2.1014164641462476,-1.6230037473809122,-0.5419359012863217,-0.33589863226389854,0.6052019045970483,-0.6936444022254195,-0.6560790190449632,1.7838821428097544,0.5079804786933209,0.5602720524800219,-1.815626973616028,0.616776063259243,0.6009020133423023,-0.21223405966390202,-0.15922857400021384,0.2896191098002375,-0.02799988902816307,-0.4801841695771204,-0.24726411307600105,-0.029050342992042493
a6a04226-e7be-4c2a-8240-4e24256bfed9_99.png,-1.5467276905780738,-1.1375655307066033,-2.101323871529187,-1.9665744694799385,1.5918312407745812,-0.22927509491685605,1.211064828313965,0.9505017991392084,0.4868624341653456,-4.811657345205803,-1.2881456301522254,2.0238569399713335,4.8670363355436,1.2213266271325063,-0.19694453901602685,2.7178312473601727,-0.09694824462777978,-0.4988559727437952,-0.761171265990079,-0.029050342992042493
855258ad-52cd-446f-9db1-1bc38d82eebd_38.png,-0.33806233232419874,-1.6591552910379093,-1.6266866677641025,-0.8026979359214194,1.4068631741307036,3.2330566141193535,0.12692961271378675,0.6290783329399892,0.5482771321153653,-0.7892719610299261,-1.2215608254947443,1.2383824330624456,2.1177497723472083,1.8002371927498433,-0.043857581280006976,1.739087285824198,-0.9264989490615553,-0.5896171724844145,0.09042194429817266,-0.029050342992042493
19369012-66cc-4209-a974-c98c915c0a70_37.png,0.1792676058130987,-0.22988260547855513,1.3669159691512824,0.529401826313317,-1.6203150074935029,-0.6816321076526983,-0.5186333470002507,-0.6167816956836212,-0.5970385165095677,0.3929188497406542,0.27879898236112544,1.2056733529355126,-1.2359058198277004,-0.5745430105764138,-0.64873015038524,-0.8923469887623943,-2.2245895961933813,0.6768181727335296,0.719676930886456,-0.029050342992042493
